CountryCode,Year,Week,Sex,0-14,15-64,65-74,75-84,85+,Total,0-14,15-64,65-74,75-84,85+,Total,Split,SplitSex,Forecast
USA,2016,23,m,367.6130813262,8282.90767588707,5422.84902682291,5843.11734276709,5724.55377065602,25641.0408974593,0.00061345302857251,0.00405922870253867,0.0211148355009155,0.0492342386379113,0.144898581339912,0.00839374756547266,1,1,0
USA,2016,23,f,290.732666570375,5014.74657621633,4063.15097317709,5613.88265723291,9402.44622934398,24384.9591025407,0.000506483658038976,0.00244442512783352,0.0138970441286861,0.0364500687410839,0.126407520902752,0.00775036498193513,1,1,0
USA,2016,23,b,658.345747896575,13297.6542521034,9486,11457,15127,50026,0.000561118492188514,0.00324965831238159,0.0172723433428604,0.0420138711968004,0.13282192454502,0.00806730854527813,1,0,0
USA,2016,24,m,380.202570412714,8217.16461476333,5438.8557496514,5787.01688822363,5775.26377298747,25598.5035960386,0.000634461693934582,0.00402700980898718,0.021177160547724,0.0487615349414664,0.146182141193125,0.00837982272631851,1,1,0
USA,2016,24,f,300.689264740593,4974.94355008337,4075.1442503486,5559.98311177637,9485.73622701253,24396.4964039614,0.000523828988793736,0.0024250232466488,0.0139380642884588,0.0361001073583904,0.127527280789112,0.00775403192665057,1,1,0
USA,2016,24,b,680.891835153307,13192.1081648467,9514,11347,15261,49995,0.000580334878907298,0.00322386513763884,0.0173233264351649,0.0416104910945356,0.133998505353444,0.00806230941352857,1,0,0
USA,2016,25,m,341.874570304884,8234.38134579652,5340.52873799068,5903.80783450046,5664.38294699407,25484.9754355866,0.000570501979387829,0.00403544726253713,0.0207943066887574,0.0497456180913382,0.143375551364831,0.00834265860633536,1,1,0
USA,2016,25,f,270.376954755706,4985.36712914288,4001.47126200932,5672.19216549954,9303.61705300593,24233.0245644134,0.000471022092940357,0.00243010419305113,0.0136860833069983,0.036828663327816,0.125078850589833,0.00770207504554865,1,1,0
USA,2016,25,b,612.25152506059,13219.7484749394,9342,11576,14968,49718,0.000521831657118998,0.00323061982998884,0.0170101445824375,0.0424502551256142,0.131425832391741,0.00801763975241151,1,0,0
USA,2016,26,m,358.660555753568,8253.02961590383,5290.79356348788,5899.72780144276,5725.31063636246,25527.5221729505,0.000598513533203925,0.00404458627461288,0.0206006538647452,0.0497112396406876,0.144917738949661,0.00835658653440174,1,1,0
USA,2016,26,f,283.652418982664,4996.65740935997,3964.20643651212,5668.27219855724,9403.68936363754,24316.4778270495,0.000494149200613369,0.00243560761067024,0.0135586278105619,0.0368032115908928,0.126424233736877,0.00772859931576143,1,1,0
USA,2016,26,b,642.312974736232,13249.6870252638,9255,11568,15129,49844,0.000547453506077378,0.00323793616240941,0.0168517328313487,0.042420918390904,0.132839485452609,0.00803795880403876,1,0,0
USA,2016,27,m,340.195971760015,8444.92026037284,5352.53378011205,5758.9666609519,5664.00451414085,25560.6211873377,0.000567700824006219,0.00413862668195013,0.0208410504738638,0.0485251830932439,0.143365972559957,0.00836742169404065,1,1,0
USA,2016,27,f,269.04940833301,5112.83435953416,4010.46621988795,5533.0333390481,9302.99548585915,24228.3788126623,0.000468709382173055,0.00249223776175858,0.0137168484268278,0.0359251266670437,0.12507049417277,0.00770059846846953,1,1,0
USA,2016,27,b,609.245380093025,13557.754619907,9363,11292,14967,49789,0.00051926947222316,0.00331322120146427,0.0170483819016659,0.0414088010434032,0.131417051937946,0.00802908937674115,1,0,0
USA,2016,28,m,353.624760118963,8289.16842134183,5310.80196702349,5826.28720640405,5704.87526228859,25484.7576171769,0.000590110067059096,0.00406229692430857,0.0206785601732558,0.0490924275289778,0.144400483486427,0.00834258730218069,1,1,0
USA,2016,28,f,279.669779714576,5018.53703882467,3979.19803297651,5597.71279359595,9370.12473771141,24245.2423828231,0.000487211068311465,0.00244627277893714,0.0136099030102777,0.0363450803262759,0.125972987215508,0.00770595828158608,1,1,0
USA,2016,28,b,633.294539833539,13307.7054601665,9290,11424,15075,49730,0.000539766951389864,0.00325211460965119,0.0169154616967292,0.0418928571661209,0.132365340947721,0.00801957490018553,1,0,0
USA,2016,29,m,373.208409809095,8310.30185159428,5257.63678048601,5800.27699566118,5598.53563053382,25339.9596680844,0.000622790213177875,0.00407265384605884,0.0204715519820704,0.0488732649060806,0.14170883931663,0.00829518683050946,1,1,0
USA,2016,29,f,295.157821312694,5031.33191728392,3939.36321951399,5572.72300433882,9195.46436946618,24034.0403319156,0.00051419269392998,0.00245250960904172,0.0134736574796043,0.0361828255033907,0.123624834020977,0.00763883112453067,1,1,0
USA,2016,29,b,668.366231121789,13341.6337688782,9197,11373,14794,49374,0.000569659108507973,0.00326040595249557,0.0167461249972894,0.0417058354823436,0.129898033431548,0.00796216551622281,1,0,0
USA,2016,30,m,366.773782053766,8328.69162783341,5422.84902682291,5830.87724359397,5624.26906455277,25573.4607448568,0.000612052450881705,0.00408166617729132,0.0211148355009155,0.0491311032859597,0.142360198048111,0.00837162479972186,1,1,0
USA,2016,30,f,290.068893359027,5042.46569675379,4063.15097317709,5602.12275640603,9237.73093544723,24235.5392551432,0.000505327302655326,0.00245793674078014,0.0138970441286861,0.0363737135303144,0.124193070381219,0.00770287429933828,1,1,0
USA,2016,30,b,656.842675412793,13371.1573245872,9486,11433,14862,49809,0.000559837399740595,0.00326762086923215,0.0172723433428604,0.0419258609926699,0.130495104289554,0.00803231462303119,1,0,0
USA,2016,31,m,353.904526543108,8394.74676932808,5414.27399673622,5760.49667334854,5589.83167490977,25513.2536408657,0.000590576926289364,0.00411403801297965,0.0210814470829824,0.0485380750122378,0.141488526804511,0.00835191564537939,1,1,0
USA,2016,31,f,279.891037451692,5082.45766667712,4056.72600326378,5534.50332665146,9181.16832509023,24134.7463591343,0.000487596520106016,0.00247743072212224,0.0138750690430936,0.0359346710683899,0.123432636428542,0.00767083890701426,1,1,0
USA,2016,31,b,633.7955639948,13477.2044360052,9471,11295,14771,49648,0.000540193982205837,0.00329353648341418,0.0172450309719831,0.0414198023189195,0.129696082994281,0.00800635139039637,1,0,0
USA,2016,32,m,368.732147022779,8365.74881221654,5365.68215957831,5869.12755350996,5617.45727319481,25586.7479455224,0.000615320465493583,0.00409982689963297,0.0208922460480279,0.0494534012608086,0.142187779560366,0.00837597444405513,1,1,0
USA,2016,32,f,291.617697518839,5064.90134324186,4020.31784042169,5638.87244649004,9226.54272680519,24242.2520544776,0.000508025465217177,0.00246887293809362,0.0137505435580696,0.0366123235639691,0.124042654874096,0.00770500785407066,1,1,0
USA,2016,32,b,660.349844541618,13430.6501554584,9386,11508,14844,49829,0.000562826615452406,0.00328215962687334,0.0170902608703445,0.0422008928805777,0.130337056121259,0.00803553986932123,1,0,0
USA,2016,33,m,357.261723632845,8153.68266838268,5439.42741832385,5902.27782210382,5715.09294932552,25567.7425817687,0.000596179237052584,0.00399589902652711,0.0211793864422529,0.0497327261723442,0.144659111218044,0.00836975292495314,1,1,0
USA,2016,33,f,282.546130297084,4936.50947768742,4075.57258167615,5670.72217789618,9386.90705067448,24352.2574182313,0.000492221941640619,0.0024062886583896,0.0139395292941649,0.0368191189264698,0.126198610476193,0.00773997128031536,1,1,0
USA,2016,33,b,639.807853929929,13090.1921460701,9515,11573,15102,49920,0.000545318351997513,0.00319895907290717,0.0173251472598901,0.0424392538500978,0.132602413200165,0.00805021473994092,1,0,0
USA,2016,34,m,384.119300350741,8194.10894339001,5349.10376807738,5790.58691714912,5693.14384383878,25411.062772806,0.000640997723158338,0.00401571084892907,0.0208276951066905,0.0487916160857856,0.14410354053531,0.00831846285563424,1,1,0
USA,2016,34,f,303.786873060216,4960.98488319899,4007.89623192262,5563.41308285088,9350.85615616122,24186.937227194,0.000529225313917439,0.00241821913091441,0.0137080583925908,0.0361223776281982,0.125713938286574,0.0076874269305777,1,1,0
USA,2016,34,b,687.906173410957,13155.093826589,9357,11354,15044,49598,0.00058631331033092,0.00321481963610031,0.0170374569533149,0.041636160737407,0.132093146880101,0.00799828827467127,1,0,0
USA,2016,35,m,335.719708973699,8235.64115010212,5372.54218364766,5898.19778904612,5638.2710801219,25480.3719118915,0.000560231076321927,0.00403606465850446,0.0209189567823744,0.0496983477216937,0.142714613828476,0.00834115161541549,1,1,0
USA,2016,35,f,265.509284539155,4986.12985638499,4025.45781635234,5666.80221095388,9260.7289198781,24204.6280881085,0.000462542153460252,0.00243047598245423,0.0137681236265436,0.0367936671895466,0.124502257812528,0.00769304968468427,1,1,0
USA,2016,35,b,601.228993512854,13221.7710064871,9398,11565,14899,49685,0.000512436979167592,0.00323111409283637,0.0171121107670464,0.0424099171153877,0.13081998107994,0.00801231809603294,1,0,0
USA,2016,36,m,352.785460846528,8470.74127553436,5319.37699711018,5919.61796259907,5695.03600810487,25757.557704195,0.000588709489368291,0.00415128086209721,0.020711948591189,0.0498788345876091,0.144151434559684,0.00843189003662997,1,1,0
USA,2016,36,f,279.006006503229,5128.46725711584,3985.62300288982,5687.38203740093,9353.96399189513,24434.442295805,0.000486054712927815,0.00249985797687588,0.0136318780958702,0.0369272888083932,0.125755720371886,0.00776609241484396,1,1,0
USA,2016,36,b,631.791467349757,13599.2085326502,9305,11607,15049,50192,0.000538485858941945,0.00332335163872584,0.0169427740676066,0.0425639349726161,0.132137049149072,0.00809407808948547,1,0,0
USA,2016,37,m,365.934482781332,8180.7583843734,5354.24878612939,5844.64735516373,5833.1639995301,25578.7530079779,0.0006106518731909,0.00400916810156597,0.0208477281574504,0.0492471305569053,0.147647698338957,0.00837335725359791,1,1,0
USA,2016,37,f,289.405120147679,4952.9020126976,4011.75121387061,5615.35264483627,9580.8360004699,24450.2469920221,0.000504170947271675,0.00241427915678843,0.0137212434439463,0.0364596131424301,0.128805812599658,0.00777111568199794,1,1,0
USA,2016,37,b,655.339602929011,13133.660397071,9366,11460,15414,50029,0.000558556307292676,0.00320958177075386,0.0170538443758413,0.0420248724723167,0.135341914783958,0.00806779233222164,1,0,0
USA,2016,38,m,350.267563029226,8100.44196013165,5384.54722576903,5804.86703285109,5884.630867568,25524.754649349,0.000584507756295877,0.00396980719748195,0.0209657005674808,0.0489119406630625,0.148950415801919,0.00835568056905558,1,1,0
USA,2016,38,f,277.014686869185,4904.27578996995,4034.45277423097,5577.13296714891,9665.369132432,24458.245350651,0.000482585646776863,0.00239057643145614,0.013798888746373,0.0362114587074293,0.129942285320143,0.00777365783096649,1,1,0
USA,2016,38,b,627.282249898411,13004.7177501016,9419,11382,15550,49983,0.000534642581598188,0.00317807098421958,0.0171503480862748,0.0417388393088926,0.136536056499971,0.00806037426575455,1,0,0
USA,2016,39,m,336.279241821988,8262.42392375865,5306.22861764392,5873.20758656767,5938.36833272521,25716.5077025174,0.000561164794782463,0.00404919017043992,0.0206607530170248,0.0494877797114591,0.15031060609413,0.00841845207391146,1,1,0
USA,2016,39,f,265.951800013387,5002.34503440595,3975.77138235608,5642.79241343233,9753.63166727479,24640.4922974826,0.000463313057049353,0.00243838002865165,0.0135981829646284,0.0366377753008922,0.131128896543002,0.00783158207635268,1,1,0
USA,2016,39,b,602.231041835375,13264.7689581646,9282,11516,15692,50357,0.000513291040799538,0.00324162185972781,0.016900895098928,0.0422302296152879,0.137782880938749,0.0081206863713783,1,0,0
USA,2016,40,m,355.303358663831,8613.06472753288,5460.57915920435,6028.24884276049,5932.31340707369,26389.5094952352,0.000592911222440706,0.00422102973097313,0.0212617445398213,0.0507941608361798,0.150157345216134,0.0086387632220343,1,1,0
USA,2016,40,f,280.997326137273,5214.63458766602,4091.42084079565,5791.75115723951,9743.68659292631,25122.4905047648,0.000489523779078767,0.00254186001721709,0.013993734505293,0.0376049413039724,0.130995193870004,0.00798477741333753,1,1,0
USA,2016,40,b,636.300684801104,13827.6993151989,9552,11820,15676,51512,0.000542329136285702,0.00337918983069074,0.017392517774721,0.0433450255342743,0.137642393678042,0.00830694434462814,1,0,0
USA,2016,41,m,341.874570304884,8395.70852782303,5534.32441794988,6196.55020639086,6174.13200028115,26642.5897227498,0.000570501979387829,0.004114509344768,0.0215488849340463,0.0522122719255148,0.156278201531081,0.00872161054293928,1,1,0
USA,2016,41,f,270.376954755706,5083.03994711637,4146.67558205012,5953.44979360914,10140.8679997188,25594.4102772502,0.000471022092940357,0.00247771455320234,0.0141827202413884,0.0386548254520529,0.13633494437287,0.00813476948277565,1,1,0
USA,2016,41,b,612.25152506059,13478.7484749394,9681,12150,16315,52237,0.000521831657118998,0.00329391381304406,0.0176274041642665,0.0445551658410688,0.143253103652542,0.0084238595226421,1,0,0
USA,2016,42,m,350.827095877515,8257.40767218024,5477.72921937773,6106.27947498912,6099.95916105007,26292.2026234747,0.000585441474756413,0.00404673184141067,0.0213285213756876,0.0514516487048715,0.154400755775636,0.00860690923758763,1,1,0
USA,2016,42,f,277.457202343417,4999.30802959886,4104.27078062227,5866.72052501088,10019.0408389499,25266.7973765253,0.000483356550365963,0.00243689964858638,0.014037684676478,0.0380917057726279,0.134697086628642,0.00803064301929745,1,1,0
USA,2016,42,b,628.284298220932,13256.7157017791,9582,11973,16119,51559,0.000535496643230134,0.00323965381851852,0.0174471425164757,0.0439060905856063,0.141532134708877,0.00831452367340973,1,0,0
USA,2016,43,m,358.940322177713,8299.4339009846,5569.76787564154,6185.84011961438,6105.63565384837,26519.6178722666,0.000598980392434193,0.00406732775783248,0.0216868903948366,0.0521220284925571,0.154544437848757,0.00868135497473739,1,1,0
USA,2016,43,f,283.87367671978,5024.7521001179,4173.23212435846,5943.15988038562,10028.3643461516,25453.3821277334,0.00049453465240792,0.00244930229434042,0.0142735505951707,0.0385880146426296,0.134822432884578,0.00808994596566882,1,1,0
USA,2016,43,b,642.813998897493,13324.1860011025,9743,12129,16134,51973,0.000547880536893351,0.00325614209644172,0.0177402952972264,0.0444781569124546,0.14166384151579,0.00838128627161357,1,0,0
USA,2016,44,m,344.952000970475,8325.00407749266,5527.46439388053,6146.56980143397,6114.71804232564,26458.7083161033,0.000575637430920779,0.00407985900874967,0.0215221741996998,0.0517911359050456,0.15477432916575,0.00866141586848954,1,1,0
USA,2016,44,f,272.810789863982,5040.23313167284,4141.53560611947,5905.43019856603,10043.2819576744,25403.2916838967,0.000475262062680409,0.00245684848275943,0.0141651401729144,0.0383430416747441,0.135022986894075,0.0080740255279839,1,1,0
USA,2016,44,b,617.762790834457,13365.2372091655,9669,12052,16158,51862,0.000526528996094701,0.00326617412141291,0.0176055542675646,0.0441957908408692,0.141874572406851,0.00836338615470384,1,0,0
USA,2016,45,m,343.273402425607,8447.09334014711,5575.484562366,6211.34032622505,6255.87349657663,26833.0651277404,0.00057283627553917,0.00413969164948784,0.0217091493401253,0.052336893809123,0.158347223384021,0.008783963802049,1,1,0
USA,2016,45,f,271.483243441286,5114.15001398599,4177.515437634,5967.65967377495,10275.1265034234,25805.9348722596,0.000472949351913108,0.00249287907408667,0.0142882006522323,0.0387470879983993,0.138139930458346,0.00820199915525881,1,1,0
USA,2016,45,b,614.756645866893,13561.2433541331,9753,12179,16531,52639,0.000523966811198863,0.0033140737724488,0.017758503544478,0.0446615115043931,0.145149681672091,0.00848868697307192,1,0,0
USA,2016,46,m,342.713869577318,8479.48462939605,5737.83846534067,6323.03123117975,6389.46029376322,27272.528489257,0.000571902557078634,0.00415556574300385,0.022341303386326,0.0532780038956817,0.161728541504798,0.00892782475276454,1,1,0
USA,2016,46,f,271.040727967054,5133.76077305954,4299.16153465933,6074.96876882025,10494.5397062368,26273.471510743,0.000472178448324008,0.00250243828740418,0.0147042622727833,0.0394438292966709,0.141089745681369,0.00835059811642318,1,1,0
USA,2016,46,b,613.754597544372,13613.2454024556,10037,12398,16884,53546,0.000523112749566917,0.00332678194528804,0.0182756177664232,0.045464604617084,0.148249181861448,0.00863495189232525,1,0,0
USA,2016,47,m,362.85705211574,8473.83273425383,5613.78636341988,6296.00101217244,6359.56409835886,27106.0412603208,0.000605516421657949,0.00415279590228091,0.02185828427356,0.0530502466601218,0.160971815919695,0.00887332416606236,1,1,0
USA,2016,47,f,286.971285039403,5130.33892859107,4206.21363658012,6048.99898782756,10445.4359016411,26117.9587396792,0.000499930977531623,0.00250077031825058,0.0143863560345454,0.0392752115395549,0.14042958873344,0.00830117089655261,1,1,0
USA,2016,47,b,649.828337155143,13604.1716628449,9820,12345,16805,53224,0.000553858968316973,0.00332456452010977,0.0178804988010636,0.0452702487496291,0.147555526011705,0.0085830254270556,1,0,0
USA,2016,48,m,372.648876960806,8718.91560394753,5843.02550107073,6420.95202456469,6484.06850706817,27839.6105136119,0.000621856494717339,0.0042729043784453,0.0227508679796392,0.0541030867112947,0.164123242723478,0.00911346243340269,1,1,0
USA,2016,48,f,294.715305838462,5278.72021325317,4377.97449892927,6169.04797543531,10649.9314929318,26770.3894863881,0.00051342179034088,0.00257309838811726,0.0149738233227178,0.0400546709828268,0.143178849946966,0.00850853546055153,1,1,0
USA,2016,48,b,667.364182799268,13997.6358172007,10221,12590,17134,54610,0.000568805046876028,0.00342071862635934,0.0186106495158525,0.046168686250128,0.15044429531,0.0088065349949554,1,0,0
USA,2016,49,m,336.838774670278,8669.16646975563,5949.92754281814,6533.66293778381,6622.57493134662,28112.1706563745,0.000562098513243,0.00424852367527436,0.023167110256539,0.055052791410516,0.167629085307626,0.00920268662066978,1,1,0
USA,2016,49,f,266.394315487619,5248.60044008647,4458.07245718186,6277.33706221619,10877.4250686534,27127.8293436255,0.000464083960638453,0.00255841658331329,0.0152477793897707,0.0407577752153292,0.1462372985918,0.00862214193989938,1,1,0
USA,2016,49,b,603.233090157897,13917.7669098421,10408,12811,17500,55240,0.000514145102431484,0.00340120039752152,0.0189511437394572,0.0469791135464965,0.153657941398681,0.00890813025309167,1,0,0
USA,2016,50,m,349.148497332647,8758.21093742969,6095.70305429187,6598.4334625749,6741.02441440442,28542.5203660335,0.000582640319374804,0.00429216195703827,0.0237347133614023,0.0555985493145934,0.170627251233414,0.00934356416312986,1,1,0
USA,2016,50,f,276.129655920721,5302.51090931691,4567.29694570813,6339.5665374251,11071.9755855956,27557.4796339665,0.000481043839598662,0.00258469510080911,0.0156213558448429,0.0411618215389844,0.148852857132328,0.00875869933787303,1,1,0
USA,2016,50,b,625.278153253368,14060.7218467466,10663,12938,17813,56100,0.000532934458334296,0.00343613548383076,0.0194154540443729,0.0474448342100204,0.156406223436269,0.00904681584356341,1,0,0
USA,2016,51,m,347.469898787778,8799.32516663454,6086.55635553274,6797.33507413806,6843.95815048021,28874.6446455733,0.000579839163993194,0.00431231092715862,0.0236990990489403,0.0572744987838075,0.173232686159338,0.0094522870255897,1,1,0
USA,2016,51,f,274.802109498026,5327.40282507966,4560.44364446726,6530.66492586194,11241.0418495198,27934.3553544267,0.000478731128831361,0.00259682860016857,0.0155979157535443,0.0424025937139885,0.151125802573298,0.00887848319209701,1,1,0
USA,2016,51,b,622.272008285804,14126.7279917142,10647,13328,18085,56809,0.000530372273438458,0.00345226595418257,0.0193863208487703,0.0488750000271411,0.158794506868294,0.00916115082454535,1,0,0
USA,2016,52,m,333.201811156396,8891.23322001859,6092.84471092964,6910.04598735718,7078.20808662327,29305.5338160851,0.000556029343249512,0.0043573525747164,0.0237235838887579,0.0582242034830288,0.179161966376791,0.00959334116377525,1,1,0
USA,2016,52,f,263.517964905111,5383.04700391991,4565.15528907036,6638.95401264282,11625.7919133767,28476.4661839149,0.0004590730873093,0.00262395220988793,0.0156140308163121,0.0431056979464909,0.156298424734916,0.00905078435411764,1,1,0
USA,2016,52,b,596.719776061507,14274.2802239385,10658,13549,18704,57782,0.000508593701823835,0.00348832451976622,0.0194063499207471,0.0496854273235095,0.164229607766911,0.00931805905655581,1,0,0
USA,2017,1,m,356.512799232761,9244.06201983118,6343.37181964043,7181.22007205962,7367.72119055705,30492.887901321,0.000595198293545584,0.00451773559873319,0.0238638193436666,0.0583807202452598,0.181838994593475,0.00991802131799029,1,1,0
USA,2017,1,f,274.123960559884,5572.30122037622,4751.62818035957,6848.77992794038,11950.2788094429,29397.112098679,0.00047788263717863,0.00271049997493952,0.0156889266542424,0.0430971714901979,0.159783903960631,0.00928521657537305,1,1,0
USA,2017,1,b,630.636759792645,14816.3632402074,11095,14030,19318,59890,0.000537809044673328,0.00361199225728109,0.0195100751131861,0.0497656189382198,0.167533788943569,0.00959697878197889,1,0,0
USA,2017,2,m,345.24857176885,9219.68298376417,6531.47180419759,7259.53273571074,7670.92744102257,31026.8635364639,0.000576392660258203,0.00450582113527909,0.0245714531033842,0.0590173738587683,0.189322274472438,0.0100917005624677,1,1,0
USA,2017,2,f,265.462855960836,5557.60558850613,4892.52819580241,6923.46726428926,12442.0725589774,30081.1364635361,0.000462783659700632,0.00270335166973485,0.0161541503468288,0.0435671548998914,0.166359543449641,0.00950126889878532,1,1,0
USA,2017,2,b,610.711427729686,14777.2885722703,11424,14183,20113,61108,0.000520816657795814,0.00360246647853523,0.0200886073089714,0.0503083231219367,0.174428361995134,0.00979215527482328,1,0,0
USA,2017,3,m,344.403754709057,8946.09540376181,6242.17517141363,7193.50441145588,7446.28784162107,30172.4665829614,0.00057498223776165,0.00437211407588287,0.0234831166826635,0.0584805874787513,0.18377805831054,0.00981380208245861,1,1,0
USA,2017,3,f,264.813273115907,5392.68756841319,4675.82482858637,6860.49558854412,12077.7121583789,29271.5334170386,0.000461651236389782,0.00262313161851177,0.0154386391357385,0.0431708943779929,0.161487780356525,0.00924555195619662,1,1,0
USA,2017,3,b,609.217027824964,14338.782972175,10918,14054,19524,59444,0.00051954222878,0.00349556583047199,0.0191988283087666,0.0498507490062538,0.169320307243723,0.00952551021399154,1,0,0
USA,2017,4,m,327.225807826594,8673.68809201739,6168.99341450386,7033.80799930459,7307.84272348399,29511.5580371364,0.000546303646998395,0.00423898383433074,0.0232078062837461,0.0571823134433614,0.180361164479013,0.00959883703657817,1,1,0
USA,2017,4,f,251.605088602358,5228.48101155361,4621.00658549614,6708.19200069541,11853.157276516,28662.4419628636,0.000438625295735836,0.00254325763994341,0.0152576402523006,0.0422124968366571,0.158485318552109,0.00905316754621651,1,1,0
USA,2017,4,b,578.830896428952,13902.169103571,10790,13742,19161,58174,0.000493628838791791,0.00338912635627366,0.0189737458739322,0.0487440581218116,0.166172219171121,0.00932200106299616,1,0,0
USA,2017,5,m,332.576315871951,8795.68442520773,6172.99554183486,7055.81744072287,7346.36326599596,29703.4369896334,0.0005552363228099,0.00429860558677967,0.0232228623211869,0.0573612422367004,0.181311870476215,0.00966124698435016,1,1,0
USA,2017,5,f,255.719113286906,5302.02014563337,4624.00445816514,6729.18255927713,11915.636734004,28826.5630103666,0.000445797310037885,0.00257902882552673,0.0152675386287386,0.0423445836772899,0.159320714260776,0.00910500595352426,1,1,0
USA,2017,5,b,588.295429158857,14097.7045708411,10797,13785,19262,58530,0.00050170022255861,0.00343679477411366,0.0189860550695872,0.0488965828270392,0.167048133483333,0.00937904772264526,1,0,0
USA,2017,6,m,341.306092156481,9043.10043840804,6335.36756497843,7079.36242456569,7301.74045932367,30100.8769794323,0.00056981068860762,0.00441952214144295,0.023833707268785,0.0575526544342258,0.180210557588367,0.0097905170719917,1,1,0
USA,2017,6,f,262.431469351169,5451.16200008426,4745.63243502157,6751.63757543431,11843.2595406763,29054.1230205677,0.000457499017583333,0.00265157497419389,0.0156691299013664,0.0424858858788971,0.158352978637865,0.00917688185655577,1,1,0
USA,2017,6,b,603.73756150765,14494.2624384923,11081,13831,19145,59155,0.000514869322388684,0.0035334692362808,0.019485456721876,0.0490597487907711,0.166033460468197,0.00947919986388314,1,0,0
USA,2017,7,m,339.334852350298,8850.61636670885,6166.70648460042,7014.86964273536,7368.10258206707,29739.629928462,0.000566519702782329,0.00432545179217019,0.0231992028337799,0.0570283514583953,0.181848407524141,0.00967301898639944,1,1,0
USA,2017,7,f,260.915776046335,5335.13300489455,4619.29351539958,6690.13035726464,11950.8974179329,28856.370071538,0.000454856696524684,0.00259513570859856,0.0152519840371932,0.042098840717973,0.159792175205271,0.00911442065444871,1,1,0
USA,2017,7,b,600.250628396633,14185.7493716034,10786,13705,19319,58596,0.000511895654685119,0.0034582586875917,0.0189667120478436,0.0486128159335925,0.167542461362502,0.00938962378875998,1,0,0
USA,2017,8,m,328.915441946181,8808.45941877059,6227.88185951719,7040.9738639524,7256.73626114137,29662.9668453277,0.000549124491991502,0.00430484895068924,0.023429345120375,0.0572405693295648,0.179099831769855,0.00964808379182918,1,1,0
USA,2017,8,f,252.904254292215,5309.72088499101,4665.11814048281,6715.0261360476,11770.2637388586,28713.0331546723,0.000440890142357536,0.00258277464848396,0.015403287791317,0.0422555018545375,0.157376971770314,0.00906914701287885,1,1,0
USA,2017,8,b,581.819696238396,14118.1803037616,10893,13756,19027,58376,0.000496177696823418,0.00344178643013423,0.019154866895713,0.0487937173281647,0.165010115034128,0.00935437023504425,1,0,0
USA,2017,9,m,343.840543335861,8843.1480933932,6113.53536434566,6889.97885887346,7024.46883153948,29214.9716914877,0.000574041956097281,0.00432180191572553,0.0229991726220664,0.0560130345845647,0.173367356994649,0.00950237028969974,1,1,0
USA,2017,9,f,264.380217885955,5330.631145385,4579.46463565434,6571.02114112654,11393.5311684605,28139.0283085123,0.000460896287515883,0.00259294589695607,0.0151204770359454,0.0413493246920565,0.152339783784393,0.00888784487360687,1,1,0
USA,2017,9,b,608.220761221816,14173.7792387782,10693,13461,18418,57354,0.000518692609436124,0.00345534056076245,0.0188031755912842,0.0477473269085799,0.159728611904061,0.00919060145369206,1,0,0
USA,2017,10,m,348.627840008024,8825.38648662056,6100.9572498768,7015.89333768505,7036.67335986011,29327.5382740505,0.000582034350244418,0.00431312150628698,0.0229518536472525,0.0570366737278529,0.17366857077594,0.00953898334416558,1,1,0
USA,2017,10,f,268.06118734055,5319.92448603084,4570.0427501232,6691.10666231495,11413.3266401399,28262.4617259495,0.000467313352944032,0.00258773792294975,0.0150893678528545,0.042104984291956,0.152604463612881,0.00892683190096163,1,1,0
USA,2017,10,b,616.689027348574,14145.3109726514,10671,13707,18450,57590,0.000525914373859068,0.00344840045304769,0.0187644895477971,0.0486199101059286,0.16000612930991,0.00922841890222348,1,0,0
USA,2017,11,m,332.294710185353,8759.18458545162,6108.38977206295,6886.39592654955,6867.71692092146,28953.9819151709,0.000554766181977715,0.00428076747350647,0.0229798148596425,0.055983906641463,0.169498642491185,0.00941748157159394,1,1,0
USA,2017,11,f,255.50258567193,5280.01811869108,4575.61022793705,6567.60407345045,11139.2830790785,27818.0180848291,0.000445419835600935,0.00256832651581353,0.0151077505519537,0.0413278221831163,0.148940302237244,0.00878645227967442,1,1,0
USA,2017,11,b,587.797295857283,14039.2027041427,10684,13454,18007,56772,0.000501275412886672,0.00342253295519593,0.0187873494825849,0.0477224973054034,0.156164247722686,0.00909733977977134,1,0,0
USA,2017,12,m,368.621843756464,8689.14506546958,6059.79251161505,6776.34871945811,7147.27689776577,29041.185038065,0.000615414349329517,0.00424653792895535,0.0227969915478614,0.055089262674768,0.176398320668896,0.00944584498652064,1,1,0
USA,2017,12,f,283.434648003861,5237.79844277012,4539.20748838495,6462.65128054189,11592.7231022342,28115.814961935,0.000494114037967478,0.00254778986030984,0.0149875559809207,0.0406673879799522,0.155003124558558,0.00888051282855136,1,1,0
USA,2017,12,b,652.056491760325,13926.9435082397,10599,13239,18740,57157,0.000556075860566656,0.0033951659596764,0.0186378806782027,0.0469598737792653,0.162521130800418,0.00915903349877388,1,0,0
USA,2017,13,m,344.403754709057,8633.51700669826,6005.47792640857,6699.57159823153,6785.71774626727,28468.6880323147,0.00057498223776165,0.00421935151881872,0.0225926596111649,0.0544650924654459,0.167474862398132,0.00925963640155841,1,1,0
